order_id,product_id,unit_price,quantity,discount,_sdc_extracted_at,_sdc_received_at,_sdc_batched_at,_sdc_deleted_at,_sdc_sequence,_sdc_table_version,_sdc_sync_started_at,order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,_sdc_extracted_at,_sdc_received_at,_sdc_batched_at,_sdc_deleted_at,_sdc_sequence,_sdc_table_version,_sdc_sync_started_at
10399,77,10.4,14,0,2025-02-04 18:15:48.768741,2025-02-04 18:15:49.165908,2025-02-04 18:15:49.135391,,1738692949166,,1738692949013,10399,VAFFE,8,1996-12-31,1997-01-14,1997-01-08,3,27.36,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,2025-02-04 18:15:55.411697,2025-02-04 18:15:55.868439,2025-02-04 18:15:55.850599,,1738692955868,,1738692955759
10400,49,16,30,0,2025-02-04 18:15:48.768821,2025-02-04 18:15:49.166110,2025-02-04 18:15:49.135391,,1738692949166,,1738692949013,10400,EASTC,1,1997-01-01,1997-01-29,1997-01-16,3,83.93,Eastern Connection,35 King George,London,,WX3 6FW,UK,2025-02-04 18:15:55.411731,2025-02-04 18:15:55.868552,2025-02-04 18:15:55.850599,,1738692955869,,1738692955759
10401,71,17.2,60,0,2025-02-04 18:15:48.768906,2025-02-04 18:15:49.166378,2025-02-04 18:15:49.135391,,1738692949166,,1738692949013,10401,RATTC,1,1997-01-01,1997-01-29,1997-01-10,1,12.51,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,2025-02-04 18:15:55.411765,2025-02-04 18:15:55.868661,2025-02-04 18:15:55.850599,,1738692955869,,1738692955759
10402,63,35.1,65,0,2025-02-04 18:15:48.768948,2025-02-04 18:15:49.166513,2025-02-04 18:15:49.135391,,1738692949167,,1738692949013,10402,ERNSH,8,1997-01-02,1997-02-13,1997-01-10,2,67.88,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,2025-02-04 18:15:55.411799,2025-02-04 18:15:55.868772,2025-02-04 18:15:55.850599,,1738692955869,,1738692955759
10403,48,10.2,70,0.15,2025-02-04 18:15:48.768991,2025-02-04 18:15:49.166649,2025-02-04 18:15:49.135391,,1738692949167,,1738692949013,10403,ERNSH,4,1997-01-03,1997-01-31,1997-01-09,3,73.79,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,2025-02-04 18:15:55.411833,2025-02-04 18:15:55.868886,2025-02-04 18:15:55.850599,,1738692955869,,1738692955759
10404,49,16,30,0.05,2025-02-04 18:15:48.769055,2025-02-04 18:15:49.166868,2025-02-04 18:15:49.135391,,1738692949167,,1738692949013,10404,MAGAA,2,1997-01-03,1997-01-31,1997-01-08,1,155.97,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,2025-02-04 18:15:55.411867,2025-02-04 18:15:55.868996,2025-02-04 18:15:55.850599,,1738692955869,,1738692955759
10405,3,8,50,0,2025-02-04 18:15:48.769076,2025-02-04 18:15:49.166942,2025-02-04 18:15:49.135391,,1738692949167,,1738692949013,10405,LINOD,1,1997-01-06,1997-02-03,1997-01-22,1,34.82,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,2025-02-04 18:15:55.411901,2025-02-04 18:15:55.869108,2025-02-04 18:15:55.850599,,1738692955869,,1738692955759
10406,40,14.7,2,0.1,2025-02-04 18:15:48.769182,2025-02-04 18:15:49.167297,2025-02-04 18:15:49.135391,,1738692949167,,1738692949013,10406,QUEEN,7,1997-01-07,1997-02-18,1997-01-13,1,108.04,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,2025-02-04 18:15:55.411934,2025-02-04 18:15:55.869220,2025-02-04 18:15:55.850599,,1738692955869,,1738692955759
10407,71,17.2,15,0,2025-02-04 18:15:48.769246,2025-02-04 18:15:49.167499,2025-02-04 18:15:49.135391,,1738692949168,,1738692949013,10407,OTTIK,2,1997-01-07,1997-02-04,1997-01-30,2,91.48,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,2025-02-04 18:15:55.411967,2025-02-04 18:15:55.869331,2025-02-04 18:15:55.850599,,1738692955869,,1738692955759
10408,62,39.4,35,0,2025-02-04 18:15:48.769311,2025-02-04 18:15:49.167702,2025-02-04 18:15:49.135391,,1738692949168,,1738692949013,10408,FOLIG,8,1997-01-08,1997-02-05,1997-01-14,1,11.26,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,2025-02-04 18:15:55.412000,2025-02-04 18:15:55.869436,2025-02-04 18:15:55.850599,,1738692955869,,1738692955759
10409,21,8,12,0,2025-02-04 18:15:48.769353,2025-02-04 18:15:49.167840,2025-02-04 18:15:49.135391,,1738692949168,,1738692949013,10409,OCEAN,3,1997-01-09,1997-02-06,1997-01-14,1,29.83,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,2025-02-04 18:15:55.412033,2025-02-04 18:15:55.869539,2025-02-04 18:15:55.850599,,1738692955870,,1738692955759
10410,59,44,16,0,2025-02-04 18:15:48.769396,2025-02-04 18:15:49.167974,2025-02-04 18:15:49.135391,,1738692949168,,1738692949013,10410,BOTTM,3,1997-01-10,1997-02-07,1997-01-15,3,2.4,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,2025-02-04 18:15:55.412066,2025-02-04 18:15:55.869641,2025-02-04 18:15:55.850599,,1738692955870,,1738692955759
10411,59,44,9,0.2,2025-02-04 18:15:48.769460,2025-02-04 18:15:49.168178,2025-02-04 18:15:49.135391,,1738692949168,,1738692949013,10411,BOTTM,9,1997-01-10,1997-02-07,1997-01-21,3,23.65,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,2025-02-04 18:15:55.412100,2025-02-04 18:15:55.869744,2025-02-04 18:15:55.850599,,1738692955870,,1738692955759
10412,14,18.6,20,0.1,2025-02-04 18:15:48.769481,2025-02-04 18:15:49.168245,2025-02-04 18:15:49.135391,,1738692949168,,1738692949013,10412,WARTH,8,1997-01-13,1997-02-10,1997-01-15,2,3.77,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,2025-02-04 18:15:55.412134,2025-02-04 18:15:55.869845,2025-02-04 18:15:55.850599,,1738692955870,,1738692955759
10413,76,14.4,14,0,2025-02-04 18:15:48.769546,2025-02-04 18:15:49.168448,2025-02-04 18:15:49.135391,,1738692949168,,1738692949013,10413,LAMAI,3,1997-01-14,1997-02-11,1997-01-16,2,95.66,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,2025-02-04 18:15:55.412167,2025-02-04 18:15:55.869953,2025-02-04 18:15:55.850599,,1738692955870,,1738692955759
10414,33,2,50,0,2025-02-04 18:15:48.769589,2025-02-04 18:15:49.168586,2025-02-04 18:15:49.135391,,1738692949169,,1738692949013,10414,FAMIA,2,1997-01-14,1997-02-11,1997-01-17,3,21.48,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,2025-02-04 18:15:55.412201,2025-02-04 18:15:55.870056,2025-02-04 18:15:55.850599,,1738692955870,,1738692955759
10415,33,2,20,0,2025-02-04 18:15:48.769632,2025-02-04 18:15:49.168723,2025-02-04 18:15:49.135391,,1738692949169,,1738692949013,10415,HUNGC,3,1997-01-15,1997-02-12,1997-01-24,1,0.2,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,2025-02-04 18:15:55.412235,2025-02-04 18:15:55.870159,2025-02-04 18:15:55.850599,,1738692955870,,1738692955759
10416,57,15.6,20,0,2025-02-04 18:15:48.769697,2025-02-04 18:15:49.168925,2025-02-04 18:15:49.135391,,1738692949169,,1738692949013,10416,WARTH,8,1997-01-16,1997-02-13,1997-01-27,3,22.72,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,2025-02-04 18:15:55.412269,2025-02-04 18:15:55.870263,2025-02-04 18:15:55.850599,,1738692955870,,1738692955759
10417,77,10.4,35,0,2025-02-04 18:15:48.769782,2025-02-04 18:15:49.169192,2025-02-04 18:15:49.135391,,1738692949169,,1738692949013,10417,SIMOB,4,1997-01-16,1997-02-13,1997-01-28,3,70.29,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark,2025-02-04 18:15:55.412303,2025-02-04 18:15:55.870366,2025-02-04 18:15:55.850599,,1738692955870,,1738692955759
10418,74,8,15,0,2025-02-04 18:15:48.769868,2025-02-04 18:15:49.169463,2025-02-04 18:15:49.135391,,1738692949169,,1738692949013,10418,QUICK,4,1997-01-17,1997-02-14,1997-01-24,1,17.55,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,2025-02-04 18:15:55.412337,2025-02-04 18:15:55.870468,2025-02-04 18:15:55.850599,,1738692955870,,1738692955759
10419,69,28.8,20,0.05,2025-02-04 18:15:48.769911,2025-02-04 18:15:49.169593,2025-02-04 18:15:49.135391,,1738692949170,,1738692949013,10419,RICSU,4,1997-01-20,1997-02-17,1997-01-30,2,137.35,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,2025-02-04 18:15:55.412372,2025-02-04 18:15:55.870572,2025-02-04 18:15:55.850599,,1738692955871,,1738692955759
10420,73,12,20,0.1,2025-02-04 18:15:48.769995,2025-02-04 18:15:49.169867,2025-02-04 18:15:49.135391,,1738692949170,,1738692949013,10420,WELLI,3,1997-01-21,1997-02-18,1997-01-27,1,44.12,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,2025-02-04 18:15:55.412407,2025-02-04 18:15:55.870673,2025-02-04 18:15:55.850599,,1738692955871,,1738692955759
10421,77,10.4,10,0.15,2025-02-04 18:15:48.770080,2025-02-04 18:15:49.170127,2025-02-04 18:15:49.135391,,1738692949170,,1738692949013,10421,QUEDE,8,1997-01-21,1997-03-04,1997-01-27,1,99.23,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,2025-02-04 18:15:55.412441,2025-02-04 18:15:55.870775,2025-02-04 18:15:55.850599,,1738692955871,,1738692955759
10422,26,24.9,2,0,2025-02-04 18:15:48.770101,2025-02-04 18:15:49.170192,2025-02-04 18:15:49.135391,,1738692949170,,1738692949013,10422,FRANS,2,1997-01-22,1997-02-19,1997-01-31,1,3.02,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,2025-02-04 18:15:55.412475,2025-02-04 18:15:55.870878,2025-02-04 18:15:55.850599,,1738692955871,,1738692955759
10423,59,44,20,0,2025-02-04 18:15:48.770144,2025-02-04 18:15:49.170322,2025-02-04 18:15:49.135391,,1738692949170,,1738692949013,10423,GOURL,6,1997-01-23,1997-02-06,1997-02-24,3,24.5,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,2025-02-04 18:15:55.412510,2025-02-04 18:15:55.870979,2025-02-04 18:15:55.850599,,1738692955871,,1738692955759
10424,68,10,30,0.2,2025-02-04 18:15:48.770207,2025-02-04 18:15:49.170545,2025-02-04 18:15:49.135391,,1738692949171,,1738692949013,10424,MEREP,7,1997-01-23,1997-02-20,1997-01-27,2,370.61,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,2025-02-04 18:15:55.412544,2025-02-04 18:15:55.871081,2025-02-04 18:15:55.850599,,1738692955871,,1738692955759
10425,76,14.4,20,0.25,2025-02-04 18:15:48.770249,2025-02-04 18:15:49.170675,2025-02-04 18:15:49.135391,,1738692949171,,1738692949013,10425,LAMAI,6,1997-01-24,1997-02-21,1997-02-14,2,7.93,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,2025-02-04 18:15:55.412578,2025-02-04 18:15:55.871183,2025-02-04 18:15:55.850599,,1738692955871,,1738692955759
10426,64,26.6,7,0,2025-02-04 18:15:48.770292,2025-02-04 18:15:49.170805,2025-02-04 18:15:49.135391,,1738692949171,,1738692949013,10426,GALED,4,1997-01-27,1997-02-24,1997-02-06,1,18.69,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain,2025-02-04 18:15:55.412613,2025-02-04 18:15:55.871285,2025-02-04 18:15:55.850599,,1738692955871,,1738692955759
10427,14,18.6,35,0,2025-02-04 18:15:48.770313,2025-02-04 18:15:49.170870,2025-02-04 18:15:49.135391,,1738692949171,,1738692949013,10427,PICCO,4,1997-01-27,1997-02-24,1997-03-03,2,31.29,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,2025-02-04 18:15:55.412647,2025-02-04 18:15:55.871389,2025-02-04 18:15:55.850599,,1738692955871,,1738692955759
10428,46,9.6,20,0,2025-02-04 18:15:48.770334,2025-02-04 18:15:49.170936,2025-02-04 18:15:49.135391,,1738692949171,,1738692949013,10428,REGGC,7,1997-01-28,1997-02-25,1997-02-04,1,11.09,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,2025-02-04 18:15:55.412682,2025-02-04 18:15:55.871492,2025-02-04 18:15:55.850599,,1738692955871,,1738692955759
10429,63,35.1,35,0.25,2025-02-04 18:15:48.770377,2025-02-04 18:15:49.171065,2025-02-04 18:15:49.135391,,1738692949171,,1738692949013,10429,HUNGO,3,1997-01-29,1997-03-12,1997-02-07,2,56.63,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,2025-02-04 18:15:55.412792,2025-02-04 18:15:55.871594,2025-02-04 18:15:55.850599,,1738692955872,,1738692955759
10430,59,44,70,0.2,2025-02-04 18:15:48.770472,2025-02-04 18:15:49.171324,2025-02-04 18:15:49.135391,,1738692949171,,1738692949013,10430,ERNSH,4,1997-01-30,1997-02-13,1997-02-03,1,458.78,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,2025-02-04 18:15:55.412861,2025-02-04 18:15:55.871697,2025-02-04 18:15:55.850599,,1738692955872,,1738692955759
10431,47,7.6,30,0.25,2025-02-04 18:15:48.770536,2025-02-04 18:15:49.171519,2025-02-04 18:15:49.135391,,1738692949172,,1738692949013,10431,BOTTM,4,1997-01-30,1997-02-13,1997-02-07,2,44.17,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,2025-02-04 18:15:55.412909,2025-02-04 18:15:55.871804,2025-02-04 18:15:55.850599,,1738692955872,,1738692955759
10432,54,5.9,40,0,2025-02-04 18:15:48.770580,2025-02-04 18:15:49.171653,2025-02-04 18:15:49.135391,,1738692949172,,1738692949013,10432,SPLIR,3,1997-01-31,1997-02-14,1997-02-07,2,4.34,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,2025-02-04 18:15:55.412964,2025-02-04 18:15:55.871906,2025-02-04 18:15:55.850599,,1738692955872,,1738692955759
10433,56,30.4,28,0,2025-02-04 18:15:48.770601,2025-02-04 18:15:49.171718,2025-02-04 18:15:49.135391,,1738692949172,,1738692949013,10433,PRINI,3,1997-02-03,1997-03-03,1997-03-04,3,73.83,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,2025-02-04 18:15:55.413004,2025-02-04 18:15:55.872008,2025-02-04 18:15:55.850599,,1738692955872,,1738692955759
10434,76,14.4,18,0.15,2025-02-04 18:15:48.770644,2025-02-04 18:15:49.171850,2025-02-04 18:15:49.135391,,1738692949172,,1738692949013,10434,FOLKO,3,1997-02-03,1997-03-03,1997-02-13,2,17.92,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,2025-02-04 18:15:55.413042,2025-02-04 18:15:55.872113,2025-02-04 18:15:55.850599,,1738692955872,,1738692955759
10435,72,27.8,10,0,2025-02-04 18:15:48.770709,2025-02-04 18:15:49.172046,2025-02-04 18:15:49.135391,,1738692949172,,1738692949013,10435,CONSH,8,1997-02-04,1997-03-18,1997-02-07,2,9.21,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,,WX1 6LT,UK,2025-02-04 18:15:55.413080,2025-02-04 18:15:55.872216,2025-02-04 18:15:55.850599,,1738692955872,,1738692955759
10436,75,6.2,24,0.1,2025-02-04 18:15:48.770797,2025-02-04 18:15:49.172305,2025-02-04 18:15:49.135391,,1738692949172,,1738692949013,10436,BLONP,3,1997-02-05,1997-03-05,1997-02-11,2,156.66,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,2025-02-04 18:15:55.413116,2025-02-04 18:15:55.872320,2025-02-04 18:15:55.850599,,1738692955872,,1738692955759
10437,53,26.2,15,0,2025-02-04 18:15:48.770819,2025-02-04 18:15:49.172371,2025-02-04 18:15:49.135391,,1738692949172,,1738692949013,10437,WARTH,8,1997-02-05,1997-03-05,1997-02-12,1,19.97,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,2025-02-04 18:15:55.413152,2025-02-04 18:15:55.872423,2025-02-04 18:15:55.850599,,1738692955872,,1738692955759
10438,57,15.6,15,0.2,2025-02-04 18:15:48.770885,2025-02-04 18:15:49.172571,2025-02-04 18:15:49.135391,,1738692949173,,1738692949013,10438,TOMSP,3,1997-02-06,1997-03-06,1997-02-14,2,8.24,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,2025-02-04 18:15:55.413188,2025-02-04 18:15:55.872526,2025-02-04 18:15:55.850599,,1738692955873,,1738692955759
10439,74,8,30,0,2025-02-04 18:15:48.770972,2025-02-04 18:15:49.172832,2025-02-04 18:15:49.135391,,1738692949173,,1738692949013,10439,MEREP,6,1997-02-07,1997-03-07,1997-02-10,3,4.07,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,2025-02-04 18:15:55.413224,2025-02-04 18:15:55.872627,2025-02-04 18:15:55.850599,,1738692955873,,1738692955759
10440,61,22.8,90,0.15,2025-02-04 18:15:48.771061,2025-02-04 18:15:49.173095,2025-02-04 18:15:49.135391,,1738692949173,,1738692949013,10440,SAVEA,4,1997-02-10,1997-03-10,1997-02-28,2,86.53,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-02-04 18:15:55.413259,2025-02-04 18:15:55.872729,2025-02-04 18:15:55.850599,,1738692955873,,1738692955759
10441,27,35.1,50,0,2025-02-04 18:15:48.771083,2025-02-04 18:15:49.173161,2025-02-04 18:15:49.135391,,1738692949173,,1738692949013,10441,OLDWO,3,1997-02-10,1997-03-24,1997-03-14,2,73.02,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,2025-02-04 18:15:55.413294,2025-02-04 18:15:55.872832,2025-02-04 18:15:55.850599,,1738692955873,,1738692955759
10442,66,13.6,60,0,2025-02-04 18:15:48.771148,2025-02-04 18:15:49.173355,2025-02-04 18:15:49.135391,,1738692949173,,1738692949013,10442,ERNSH,3,1997-02-11,1997-03-11,1997-02-18,2,47.94,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,2025-02-04 18:15:55.413329,2025-02-04 18:15:55.872934,2025-02-04 18:15:55.850599,,1738692955873,,1738692955759
10443,28,36.4,12,0,2025-02-04 18:15:48.771191,2025-02-04 18:15:49.173489,2025-02-04 18:15:49.135391,,1738692949173,,1738692949013,10443,REGGC,8,1997-02-12,1997-03-12,1997-02-14,1,13.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,2025-02-04 18:15:55.413364,2025-02-04 18:15:55.873040,2025-02-04 18:15:55.850599,,1738692955873,,1738692955759
10444,41,7.7,30,0,2025-02-04 18:15:48.771277,2025-02-04 18:15:49.173748,2025-02-04 18:15:49.135391,,1738692949174,,1738692949013,10444,BERGS,3,1997-02-12,1997-03-12,1997-02-21,3,3.5,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,2025-02-04 18:15:55.413399,2025-02-04 18:15:55.873144,2025-02-04 18:15:55.850599,,1738692955873,,1738692955759
10445,54,5.9,15,0,2025-02-04 18:15:48.771321,2025-02-04 18:15:49.173876,2025-02-04 18:15:49.135391,,1738692949174,,1738692949013,10445,BERGS,3,1997-02-13,1997-03-13,1997-02-20,1,9.3,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,2025-02-04 18:15:55.413434,2025-02-04 18:15:55.873247,2025-02-04 18:15:55.850599,,1738692955873,,1738692955759
10446,52,5.6,15,0.1,2025-02-04 18:15:48.771409,2025-02-04 18:15:49.174140,2025-02-04 18:15:49.135391,,1738692949174,,1738692949013,10446,TOMSP,6,1997-02-14,1997-03-14,1997-02-19,1,14.68,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,2025-02-04 18:15:55.413469,2025-02-04 18:15:55.873349,2025-02-04 18:15:55.850599,,1738692955873,,1738692955759
10447,71,17.2,2,0,2025-02-04 18:15:48.771473,2025-02-04 18:15:49.174344,2025-02-04 18:15:49.135391,,1738692949174,,1738692949013,10447,RICAR,4,1997-02-14,1997-03-14,1997-03-07,2,68.66,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,2025-02-04 18:15:55.413504,2025-02-04 18:15:55.873452,2025-02-04 18:15:55.850599,,1738692955873,,1738692955759
10448,40,14.7,20,0,2025-02-04 18:15:48.771517,2025-02-04 18:15:49.174473,2025-02-04 18:15:49.135391,,1738692949174,,1738692949013,10448,RANCH,4,1997-02-17,1997-03-17,1997-02-24,2,38.82,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,2025-02-04 18:15:55.413538,2025-02-04 18:15:55.873554,2025-02-04 18:15:55.850599,,1738692955874,,1738692955759
10449,62,39.4,35,0,2025-02-04 18:15:48.771580,2025-02-04 18:15:49.174667,2025-02-04 18:15:49.135391,,1738692949175,,1738692949013,10449,BLONP,3,1997-02-18,1997-03-18,1997-02-27,2,53.3,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,2025-02-04 18:15:55.413573,2025-02-04 18:15:55.873664,2025-02-04 18:15:55.850599,,1738692955874,,1738692955759
10450,54,5.9,6,0.2,2025-02-04 18:15:48.771622,2025-02-04 18:15:49.174797,2025-02-04 18:15:49.135391,,1738692949175,,1738692949013,10450,VICTE,8,1997-02-19,1997-03-19,1997-03-11,2,7.23,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,2025-02-04 18:15:55.413608,2025-02-04 18:15:55.873766,2025-02-04 18:15:55.850599,,1738692955874,,1738692955759
10451,77,10.4,55,0.1,2025-02-04 18:15:48.771709,2025-02-04 18:15:49.175056,2025-02-04 18:15:49.135391,,1738692949175,,1738692949013,10451,QUICK,4,1997-02-19,1997-03-05,1997-03-12,3,189.09,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,2025-02-04 18:15:55.413642,2025-02-04 18:15:55.873870,2025-02-04 18:15:55.850599,,1738692955874,,1738692955759
10452,44,15.5,100,0.05,2025-02-04 18:15:48.771751,2025-02-04 18:15:49.175201,2025-02-04 18:15:49.135391,,1738692949175,,1738692949013,10452,SAVEA,8,1997-02-20,1997-03-20,1997-02-26,1,140.26,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-02-04 18:15:55.413708,2025-02-04 18:15:55.873972,2025-02-04 18:15:55.850599,,1738692955874,,1738692955759
10453,70,12,25,0.1,2025-02-04 18:15:48.771793,2025-02-04 18:15:49.175340,2025-02-04 18:15:49.135391,,1738692949175,,1738692949013,10453,AROUT,1,1997-02-21,1997-03-21,1997-02-26,2,25.36,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,2025-02-04 18:15:55.413745,2025-02-04 18:15:55.874075,2025-02-04 18:15:55.850599,,1738692955874,,1738692955759
10454,46,9.6,10,0.2,2025-02-04 18:15:48.771858,2025-02-04 18:15:49.175534,2025-02-04 18:15:49.135391,,1738692949176,,1738692949013,10454,LAMAI,4,1997-02-21,1997-03-21,1997-02-25,3,2.74,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,2025-02-04 18:15:55.413780,2025-02-04 18:15:55.874178,2025-02-04 18:15:55.850599,,1738692955874,,1738692955759
10455,71,17.2,30,0,2025-02-04 18:15:48.771942,2025-02-04 18:15:49.175802,2025-02-04 18:15:49.135391,,1738692949176,,1738692949013,10455,WARTH,8,1997-02-24,1997-04-07,1997-03-03,2,180.45,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,2025-02-04 18:15:55.413815,2025-02-04 18:15:55.874282,2025-02-04 18:15:55.850599,,1738692955874,,1738692955759
10456,49,16,21,0.15,2025-02-04 18:15:48.771985,2025-02-04 18:15:49.175934,2025-02-04 18:15:49.135391,,1738692949176,,1738692949013,10456,KOENE,8,1997-02-25,1997-04-08,1997-02-28,2,8.12,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,2025-02-04 18:15:55.413849,2025-02-04 18:15:55.874399,2025-02-04 18:15:55.850599,,1738692955874,,1738692955759
10457,59,44,36,0,2025-02-04 18:15:48.772006,2025-02-04 18:15:49.175999,2025-02-04 18:15:49.135391,,1738692949176,,1738692949013,10457,KOENE,2,1997-02-25,1997-03-25,1997-03-03,1,11.57,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,2025-02-04 18:15:55.413884,2025-02-04 18:15:55.874542,2025-02-04 18:15:55.850599,,1738692955875,,1738692955759
10458,71,17.2,50,0,2025-02-04 18:15:48.772113,2025-02-04 18:15:49.176321,2025-02-04 18:15:49.135391,,1738692949176,,1738692949013,10458,SUPRD,7,1997-02-26,1997-03-26,1997-03-04,3,147.06,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,2025-02-04 18:15:55.413918,2025-02-04 18:15:55.874657,2025-02-04 18:15:55.850599,,1738692955875,,1738692955759
10459,72,27.8,40,0,2025-02-04 18:15:48.772177,2025-02-04 18:15:49.176513,2025-02-04 18:15:49.135391,,1738692949177,,1738692949013,10459,VICTE,4,1997-02-27,1997-03-27,1997-02-28,2,25.09,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,2025-02-04 18:15:55.413953,2025-02-04 18:15:55.874766,2025-02-04 18:15:55.850599,,1738692955875,,1738692955759
10460,75,6.2,4,0.25,2025-02-04 18:15:48.772221,2025-02-04 18:15:49.176640,2025-02-04 18:15:49.135391,,1738692949177,,1738692949013,10460,FOLKO,8,1997-02-28,1997-03-28,1997-03-03,1,16.27,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,2025-02-04 18:15:55.413987,2025-02-04 18:15:55.874872,2025-02-04 18:15:55.850599,,1738692955875,,1738692955759
10461,55,19.2,60,0.25,2025-02-04 18:15:48.772285,2025-02-04 18:15:49.176834,2025-02-04 18:15:49.135391,,1738692949177,,1738692949013,10461,LILAS,1,1997-02-28,1997-03-28,1997-03-05,3,148.61,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,2025-02-04 18:15:55.414022,2025-02-04 18:15:55.874981,2025-02-04 18:15:55.850599,,1738692955875,,1738692955759
10462,23,7.2,21,0,2025-02-04 18:15:48.772329,2025-02-04 18:15:49.176983,2025-02-04 18:15:49.135391,,1738692949177,,1738692949013,10462,CONSH,2,1997-03-03,1997-03-31,1997-03-18,1,6.17,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,,WX1 6LT,UK,2025-02-04 18:15:55.414058,2025-02-04 18:15:55.875099,2025-02-04 18:15:55.850599,,1738692955875,,1738692955759
