order_id,product_id,unit_price,quantity,discount,_sdc_extracted_at,_sdc_received_at,_sdc_batched_at,_sdc_deleted_at,_sdc_sequence,_sdc_table_version,_sdc_sync_started_at,order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,_sdc_extracted_at,_sdc_received_at,_sdc_batched_at,_sdc_deleted_at,_sdc_sequence,_sdc_table_version,_sdc_sync_started_at
10478,10,24.8,20,0.05,2025-04-06 22:48:08.494102,2025-04-06 22:48:08.859989,2025-04-06 22:48:08.816568,,1743979688860,,1743979688690,10478,VICTE,2,1997-03-18,1997-04-01,1997-03-26,3,4.81,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,2025-04-06 22:48:08.536436,2025-04-06 22:48:09.006530,2025-04-06 22:48:08.981220,,1743979689007,,1743979688690
10479,64,26.6,30,0,2025-04-06 22:48:08.494193,2025-04-06 22:48:08.860245,2025-04-06 22:48:08.816568,,1743979688860,,1743979688690,10479,RATTC,3,1997-03-19,1997-04-16,1997-03-21,3,708.95,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,2025-04-06 22:48:08.536469,2025-04-06 22:48:09.006632,2025-04-06 22:48:08.981220,,1743979689007,,1743979688690
10480,59,44,12,0,2025-04-06 22:48:08.494239,2025-04-06 22:48:08.860371,2025-04-06 22:48:08.816568,,1743979688860,,1743979688690,10480,FOLIG,6,1997-03-20,1997-04-17,1997-03-24,2,1.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,2025-04-06 22:48:08.536501,2025-04-06 22:48:09.006734,2025-04-06 22:48:08.981220,,1743979689007,,1743979688690
10481,60,27.2,40,0,2025-04-06 22:48:08.494284,2025-04-06 22:48:08.860498,2025-04-06 22:48:08.816568,,1743979688860,,1743979688690,10481,RICAR,8,1997-03-20,1997-04-17,1997-03-25,2,64.33,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,2025-04-06 22:48:08.536534,2025-04-06 22:48:09.006837,2025-04-06 22:48:08.981220,,1743979689007,,1743979688690
10482,40,14.7,10,0,2025-04-06 22:48:08.494306,2025-04-06 22:48:08.860563,2025-04-06 22:48:08.816568,,1743979688861,,1743979688690,10482,LAZYK,1,1997-03-21,1997-04-18,1997-04-10,3,7.48,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,WA,99362,USA,2025-04-06 22:48:08.536567,2025-04-06 22:48:09.006944,2025-04-06 22:48:08.981220,,1743979689007,,1743979688690
10483,77,10.4,30,0.05,2025-04-06 22:48:08.494351,2025-04-06 22:48:08.860692,2025-04-06 22:48:08.816568,,1743979688861,,1743979688690,10483,WHITC,7,1997-03-24,1997-04-21,1997-04-25,2,15.28,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,2025-04-06 22:48:08.536600,2025-04-06 22:48:09.007047,2025-04-06 22:48:08.981220,,1743979689007,,1743979688690
10484,51,42.4,3,0,2025-04-06 22:48:08.494418,2025-04-06 22:48:08.860894,2025-04-06 22:48:08.816568,,1743979688861,,1743979688690,10484,BSBEV,3,1997-03-24,1997-04-21,1997-04-01,3,6.88,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,2025-04-06 22:48:08.536633,2025-04-06 22:48:09.007149,2025-04-06 22:48:08.981220,,1743979689007,,1743979688690
10485,70,12,60,0.1,2025-04-06 22:48:08.494508,2025-04-06 22:48:08.861155,2025-04-06 22:48:08.816568,,1743979688861,,1743979688690,10485,LINOD,4,1997-03-25,1997-04-08,1997-03-31,2,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,2025-04-06 22:48:08.536666,2025-04-06 22:48:09.007255,2025-04-06 22:48:08.981220,,1743979689007,,1743979688690
10486,74,8,16,0,2025-04-06 22:48:08.494574,2025-04-06 22:48:08.861351,2025-04-06 22:48:08.816568,,1743979688861,,1743979688690,10486,HILAA,1,1997-03-26,1997-04-23,1997-04-02,2,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,2025-04-06 22:48:08.536699,2025-04-06 22:48:09.007363,2025-04-06 22:48:08.981220,,1743979689007,,1743979688690
10487,54,5.9,24,0.25,2025-04-06 22:48:08.494640,2025-04-06 22:48:08.861545,2025-04-06 22:48:08.816568,,1743979688862,,1743979688690,10487,QUEEN,2,1997-03-26,1997-04-23,1997-03-28,2,71.07,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,2025-04-06 22:48:08.536732,2025-04-06 22:48:09.007467,2025-04-06 22:48:08.981220,,1743979689007,,1743979688690
10488,73,12,20,0.2,2025-04-06 22:48:08.494685,2025-04-06 22:48:08.861671,2025-04-06 22:48:08.816568,,1743979688862,,1743979688690,10488,FRANK,8,1997-03-27,1997-04-24,1997-04-02,2,4.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,2025-04-06 22:48:08.536765,2025-04-06 22:48:09.007569,2025-04-06 22:48:08.981220,,1743979689008,,1743979688690
10489,16,13.9,18,0,2025-04-06 22:48:08.494729,2025-04-06 22:48:08.861798,2025-04-06 22:48:08.816568,,1743979688862,,1743979688690,10489,PICCO,6,1997-03-28,1997-04-25,1997-04-09,2,5.29,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,2025-04-06 22:48:08.536798,2025-04-06 22:48:09.007671,2025-04-06 22:48:08.981220,,1743979689008,,1743979688690
10490,75,6.2,36,0,2025-04-06 22:48:08.494794,2025-04-06 22:48:08.861988,2025-04-06 22:48:08.816568,,1743979688862,,1743979688690,10490,HILAA,7,1997-03-31,1997-04-28,1997-04-03,2,210.19,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,2025-04-06 22:48:08.536831,2025-04-06 22:48:09.007775,2025-04-06 22:48:08.981220,,1743979689008,,1743979688690
10491,77,10.4,7,0.15,2025-04-06 22:48:08.494837,2025-04-06 22:48:08.862115,2025-04-06 22:48:08.816568,,1743979688862,,1743979688690,10491,FURIB,8,1997-03-31,1997-04-28,1997-04-08,3,16.96,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,2025-04-06 22:48:08.536865,2025-04-06 22:48:09.007878,2025-04-06 22:48:08.981220,,1743979689008,,1743979688690
10492,42,11.2,20,0.05,2025-04-06 22:48:08.494881,2025-04-06 22:48:08.862241,2025-04-06 22:48:08.816568,,1743979688862,,1743979688690,10492,BOTTM,3,1997-04-01,1997-04-29,1997-04-11,1,62.89,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,2025-04-06 22:48:08.536898,2025-04-06 22:48:09.007979,2025-04-06 22:48:08.981220,,1743979689008,,1743979688690
10493,69,28.8,10,0.1,2025-04-06 22:48:08.494948,2025-04-06 22:48:08.862430,2025-04-06 22:48:08.816568,,1743979688862,,1743979688690,10493,LAMAI,4,1997-04-02,1997-04-30,1997-04-10,3,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,2025-04-06 22:48:08.536931,2025-04-06 22:48:09.008080,2025-04-06 22:48:08.981220,,1743979689008,,1743979688690
10494,56,30.4,30,0,2025-04-06 22:48:08.494971,2025-04-06 22:48:08.862498,2025-04-06 22:48:08.816568,,1743979688863,,1743979688690,10494,COMMI,4,1997-04-02,1997-04-30,1997-04-09,2,65.99,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,2025-04-06 22:48:08.536963,2025-04-06 22:48:09.008182,2025-04-06 22:48:08.981220,,1743979689008,,1743979688690
10495,77,10.4,5,0,2025-04-06 22:48:08.495035,2025-04-06 22:48:08.862688,2025-04-06 22:48:08.816568,,1743979688863,,1743979688690,10495,LAUGB,3,1997-04-03,1997-05-01,1997-04-11,3,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,2025-04-06 22:48:08.536996,2025-04-06 22:48:09.008283,2025-04-06 22:48:08.981220,,1743979689008,,1743979688690
10496,31,10,20,0.05,2025-04-06 22:48:08.495057,2025-04-06 22:48:08.862751,2025-04-06 22:48:08.816568,,1743979688863,,1743979688690,10496,TRADH,7,1997-04-04,1997-05-02,1997-04-07,2,46.77,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,2025-04-06 22:48:08.537030,2025-04-06 22:48:09.008387,2025-04-06 22:48:08.981220,,1743979689008,,1743979688690
10497,77,10.4,25,0,2025-04-06 22:48:08.495122,2025-04-06 22:48:08.862940,2025-04-06 22:48:08.816568,,1743979688863,,1743979688690,10497,LEHMS,7,1997-04-04,1997-05-02,1997-04-07,1,36.21,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,2025-04-06 22:48:08.537063,2025-04-06 22:48:09.008487,2025-04-06 22:48:08.981220,,1743979689008,,1743979688690
10498,42,14,30,0,2025-04-06 22:48:08.495187,2025-04-06 22:48:08.863141,2025-04-06 22:48:08.816568,,1743979688863,,1743979688690,10498,HILAA,8,1997-04-07,1997-05-05,1997-04-11,2,29.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,2025-04-06 22:48:08.537097,2025-04-06 22:48:09.008586,2025-04-06 22:48:08.981220,,1743979689009,,1743979688690
10499,49,20,25,0,2025-04-06 22:48:08.495232,2025-04-06 22:48:08.863267,2025-04-06 22:48:08.816568,,1743979688863,,1743979688690,10499,LILAS,4,1997-04-08,1997-05-06,1997-04-16,2,102.02,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,2025-04-06 22:48:08.537131,2025-04-06 22:48:09.008684,2025-04-06 22:48:08.981220,,1743979689009,,1743979688690
10500,28,45.6,8,0.05,2025-04-06 22:48:08.495275,2025-04-06 22:48:08.863403,2025-04-06 22:48:08.816568,,1743979688863,,1743979688690,10500,LAMAI,6,1997-04-09,1997-05-07,1997-04-17,1,42.68,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,2025-04-06 22:48:08.537171,2025-04-06 22:48:09.008783,2025-04-06 22:48:08.981220,,1743979689009,,1743979688690
10501,54,7.45,20,0,2025-04-06 22:48:08.495297,2025-04-06 22:48:08.863466,2025-04-06 22:48:08.816568,,1743979688863,,1743979688690,10501,BLAUS,9,1997-04-09,1997-05-07,1997-04-16,3,8.85,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,2025-04-06 22:48:08.537204,2025-04-06 22:48:09.008881,2025-04-06 22:48:08.981220,,1743979689009,,1743979688690
10502,67,14,30,0,2025-04-06 22:48:08.495364,2025-04-06 22:48:08.863655,2025-04-06 22:48:08.816568,,1743979688864,,1743979688690,10502,PERIC,2,1997-04-10,1997-05-08,1997-04-29,1,69.32,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,2025-04-06 22:48:08.537237,2025-04-06 22:48:09.008980,2025-04-06 22:48:08.981220,,1743979689009,,1743979688690
10503,65,21.05,20,0,2025-04-06 22:48:08.495408,2025-04-06 22:48:08.863788,2025-04-06 22:48:08.816568,,1743979688864,,1743979688690,10503,HUNGO,6,1997-04-11,1997-05-09,1997-04-16,2,16.74,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,2025-04-06 22:48:08.537272,2025-04-06 22:48:09.009079,2025-04-06 22:48:08.981220,,1743979689009,,1743979688690
10504,61,28.5,25,0,2025-04-06 22:48:08.495496,2025-04-06 22:48:08.864131,2025-04-06 22:48:08.816568,,1743979688864,,1743979688690,10504,WHITC,4,1997-04-11,1997-05-09,1997-04-18,3,59.13,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,2025-04-06 22:48:08.537305,2025-04-06 22:48:09.009185,2025-04-06 22:48:08.981220,,1743979689009,,1743979688690
10505,62,49.3,3,0,2025-04-06 22:48:08.495518,2025-04-06 22:48:08.864199,2025-04-06 22:48:08.816568,,1743979688864,,1743979688690,10505,MEREP,3,1997-04-14,1997-05-12,1997-04-21,3,7.13,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,2025-04-06 22:48:08.537338,2025-04-06 22:48:09.009285,2025-04-06 22:48:08.981220,,1743979689009,,1743979688690
10506,70,15,14,0.1,2025-04-06 22:48:08.495563,2025-04-06 22:48:08.864349,2025-04-06 22:48:08.816568,,1743979688864,,1743979688690,10506,KOENE,9,1997-04-15,1997-05-13,1997-05-02,2,21.19,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,2025-04-06 22:48:08.537371,2025-04-06 22:48:09.009383,2025-04-06 22:48:08.981220,,1743979689009,,1743979688690
10507,48,12.75,15,0.15,2025-04-06 22:48:08.495607,2025-04-06 22:48:08.864482,2025-04-06 22:48:08.816568,,1743979688864,,1743979688690,10507,ANTON,7,1997-04-15,1997-05-13,1997-04-22,1,47.45,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,2025-04-06 22:48:08.537404,2025-04-06 22:48:09.009482,2025-04-06 22:48:08.981220,,1743979689009,,1743979688690
10508,39,18,10,0,2025-04-06 22:48:08.495652,2025-04-06 22:48:08.864610,2025-04-06 22:48:08.816568,,1743979688865,,1743979688690,10508,OTTIK,1,1997-04-16,1997-05-14,1997-05-13,2,4.99,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,2025-04-06 22:48:08.537437,2025-04-06 22:48:09.009582,2025-04-06 22:48:08.981220,,1743979689010,,1743979688690
10509,28,45.6,3,0,2025-04-06 22:48:08.495674,2025-04-06 22:48:08.864680,2025-04-06 22:48:08.816568,,1743979688865,,1743979688690,10509,BLAUS,4,1997-04-17,1997-05-15,1997-04-29,1,0.15,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,2025-04-06 22:48:08.537470,2025-04-06 22:48:09.009681,2025-04-06 22:48:08.981220,,1743979689010,,1743979688690
10510,75,7.75,36,0.1,2025-04-06 22:48:08.495717,2025-04-06 22:48:08.864808,2025-04-06 22:48:08.816568,,1743979688865,,1743979688690,10510,SAVEA,6,1997-04-18,1997-05-16,1997-04-28,3,367.63,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-04-06 22:48:08.537503,2025-04-06 22:48:09.009779,2025-04-06 22:48:08.981220,,1743979689010,,1743979688690
10511,8,40,10,0.15,2025-04-06 22:48:08.495782,2025-04-06 22:48:08.865001,2025-04-06 22:48:08.816568,,1743979688865,,1743979688690,10511,BONAP,4,1997-04-18,1997-05-16,1997-04-21,3,350.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,2025-04-06 22:48:08.537536,2025-04-06 22:48:09.009877,2025-04-06 22:48:08.981220,,1743979689010,,1743979688690
10512,60,34,12,0.15,2025-04-06 22:48:08.495871,2025-04-06 22:48:08.865255,2025-04-06 22:48:08.816568,,1743979688865,,1743979688690,10512,FAMIA,7,1997-04-21,1997-05-19,1997-04-24,2,3.53,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,2025-04-06 22:48:08.537569,2025-04-06 22:48:09.009978,2025-04-06 22:48:08.981220,,1743979689010,,1743979688690
10513,61,28.5,15,0.2,2025-04-06 22:48:08.495938,2025-04-06 22:48:08.865444,2025-04-06 22:48:08.816568,,1743979688865,,1743979688690,10513,WANDK,7,1997-04-22,1997-06-03,1997-04-28,1,105.65,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,2025-04-06 22:48:08.537602,2025-04-06 22:48:09.010077,2025-04-06 22:48:08.981220,,1743979689010,,1743979688690
10514,75,7.75,50,0,2025-04-06 22:48:08.496047,2025-04-06 22:48:08.865762,2025-04-06 22:48:08.816568,,1743979688866,,1743979688690,10514,ERNSH,3,1997-04-22,1997-05-20,1997-05-16,2,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,2025-04-06 22:48:08.537635,2025-04-06 22:48:09.010175,2025-04-06 22:48:08.981220,,1743979689010,,1743979688690
10515,60,34,84,0.15,2025-04-06 22:48:08.496158,2025-04-06 22:48:08.866083,2025-04-06 22:48:08.816568,,1743979688866,,1743979688690,10515,QUICK,2,1997-04-23,1997-05-07,1997-05-23,1,204.47,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,2025-04-06 22:48:08.537667,2025-04-06 22:48:09.010274,2025-04-06 22:48:08.981220,,1743979689010,,1743979688690
10516,42,14,20,0,2025-04-06 22:48:08.496224,2025-04-06 22:48:08.866274,2025-04-06 22:48:08.816568,,1743979688866,,1743979688690,10516,HUNGO,2,1997-04-24,1997-05-22,1997-05-01,3,62.78,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,2025-04-06 22:48:08.537701,2025-04-06 22:48:09.010372,2025-04-06 22:48:08.981220,,1743979689010,,1743979688690
10517,70,15,6,0,2025-04-06 22:48:08.496289,2025-04-06 22:48:08.866464,2025-04-06 22:48:08.816568,,1743979688866,,1743979688690,10517,NORTS,3,1997-04-24,1997-05-22,1997-04-29,3,32.07,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,2025-04-06 22:48:08.537734,2025-04-06 22:48:09.010469,2025-04-06 22:48:08.981220,,1743979689010,,1743979688690
10518,44,19.45,9,0,2025-04-06 22:48:08.496356,2025-04-06 22:48:08.866664,2025-04-06 22:48:08.816568,,1743979688867,,1743979688690,10518,TORTU,4,1997-04-25,1997-05-09,1997-05-05,2,218.15,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,2025-04-06 22:48:08.537777,2025-04-06 22:48:09.010567,2025-04-06 22:48:08.981220,,1743979689011,,1743979688690
10519,60,34,10,0.05,2025-04-06 22:48:08.496421,2025-04-06 22:48:08.866864,2025-04-06 22:48:08.816568,,1743979688867,,1743979688690,10519,CHOPS,6,1997-04-28,1997-05-26,1997-05-01,3,91.76,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,2025-04-06 22:48:08.537810,2025-04-06 22:48:09.010665,2025-04-06 22:48:08.981220,,1743979689011,,1743979688690
10520,53,32.8,5,0,2025-04-06 22:48:08.496465,2025-04-06 22:48:08.866992,2025-04-06 22:48:08.816568,,1743979688867,,1743979688690,10520,SANTG,7,1997-04-29,1997-05-27,1997-05-01,1,13.37,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,2025-04-06 22:48:08.537844,2025-04-06 22:48:09.010763,2025-04-06 22:48:08.981220,,1743979689011,,1743979688690
10521,68,12.5,6,0,2025-04-06 22:48:08.496532,2025-04-06 22:48:08.867187,2025-04-06 22:48:08.816568,,1743979688867,,1743979688690,10521,CACTU,8,1997-04-29,1997-05-27,1997-05-02,2,17.22,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,2025-04-06 22:48:08.537877,2025-04-06 22:48:09.010861,2025-04-06 22:48:08.981220,,1743979689011,,1743979688690
10522,40,18.4,25,0.2,2025-04-06 22:48:08.496621,2025-04-06 22:48:08.867446,2025-04-06 22:48:08.816568,,1743979688867,,1743979688690,10522,LEHMS,4,1997-04-30,1997-05-28,1997-05-06,1,45.33,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,2025-04-06 22:48:08.537910,2025-04-06 22:48:09.010968,2025-04-06 22:48:08.981220,,1743979689011,,1743979688690
10523,41,9.65,6,0.1,2025-04-06 22:48:08.496710,2025-04-06 22:48:08.867720,2025-04-06 22:48:08.816568,,1743979688868,,1743979688690,10523,SEVES,7,1997-05-01,1997-05-29,1997-05-30,2,77.63,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,2025-04-06 22:48:08.537943,2025-04-06 22:48:09.011067,2025-04-06 22:48:08.981220,,1743979689011,,1743979688690
10524,54,7.45,15,0,2025-04-06 22:48:08.496796,2025-04-06 22:48:08.867981,2025-04-06 22:48:08.816568,,1743979688868,,1743979688690,10524,BERGS,1,1997-05-01,1997-05-29,1997-05-07,2,244.79,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,2025-04-06 22:48:08.537976,2025-04-06 22:48:09.011168,2025-04-06 22:48:08.981220,,1743979689011,,1743979688690
10525,40,18.4,15,0.1,2025-04-06 22:48:08.496840,2025-04-06 22:48:08.868108,2025-04-06 22:48:08.816568,,1743979688868,,1743979688690,10525,BONAP,1,1997-05-02,1997-05-30,1997-05-23,2,11.06,Bon app',"12, rue des Bouchers",Marseille,,13008,France,2025-04-06 22:48:08.538009,2025-04-06 22:48:09.011267,2025-04-06 22:48:08.981220,,1743979689011,,1743979688690
10526,56,38,30,0.15,2025-04-06 22:48:08.496906,2025-04-06 22:48:08.868301,2025-04-06 22:48:08.816568,,1743979688868,,1743979688690,10526,WARTH,4,1997-05-05,1997-06-02,1997-05-15,2,58.59,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,2025-04-06 22:48:08.538050,2025-04-06 22:48:09.011369,2025-04-06 22:48:08.981220,,1743979689011,,1743979688690
10527,36,19,30,0.1,2025-04-06 22:48:08.496951,2025-04-06 22:48:08.868428,2025-04-06 22:48:08.816568,,1743979688868,,1743979688690,10527,QUICK,7,1997-05-05,1997-06-02,1997-05-07,1,41.9,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,2025-04-06 22:48:08.538085,2025-04-06 22:48:09.011467,2025-04-06 22:48:08.981220,,1743979689011,,1743979688690
10528,72,34.8,9,0,2025-04-06 22:48:08.497017,2025-04-06 22:48:08.868618,2025-04-06 22:48:08.816568,,1743979688869,,1743979688690,10528,GREAL,6,1997-05-06,1997-05-20,1997-05-09,2,3.35,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,2025-04-06 22:48:08.538118,2025-04-06 22:48:09.011566,2025-04-06 22:48:08.981220,,1743979689012,,1743979688690
10529,69,36,10,0,2025-04-06 22:48:08.497084,2025-04-06 22:48:08.868808,2025-04-06 22:48:08.816568,,1743979688869,,1743979688690,10529,MAISD,5,1997-05-07,1997-06-04,1997-05-09,2,66.69,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,2025-04-06 22:48:08.538151,2025-04-06 22:48:09.011664,2025-04-06 22:48:08.981220,,1743979689012,,1743979688690
10530,76,18,50,0,2025-04-06 22:48:08.497235,2025-04-06 22:48:08.869071,2025-04-06 22:48:08.816568,,1743979688869,,1743979688690,10530,PICCO,3,1997-05-08,1997-06-05,1997-05-12,2,339.22,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,2025-04-06 22:48:08.538184,2025-04-06 22:48:09.011762,2025-04-06 22:48:08.981220,,1743979689012,,1743979688690
10531,59,55,2,0,2025-04-06 22:48:08.497259,2025-04-06 22:48:08.869136,2025-04-06 22:48:08.816568,,1743979688869,,1743979688690,10531,OCEAN,7,1997-05-08,1997-06-05,1997-05-19,1,8.12,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,2025-04-06 22:48:08.538217,2025-04-06 22:48:09.011861,2025-04-06 22:48:08.981220,,1743979689012,,1743979688690
10532,66,17,24,0,2025-04-06 22:48:08.497306,2025-04-06 22:48:08.869266,2025-04-06 22:48:08.816568,,1743979688869,,1743979688690,10532,EASTC,7,1997-05-09,1997-06-06,1997-05-12,3,74.46,Eastern Connection,35 King George,London,,WX3 6FW,UK,2025-04-06 22:48:08.538250,2025-04-06 22:48:09.011961,2025-04-06 22:48:08.981220,,1743979689012,,1743979688690
10533,73,15,24,0.05,2025-04-06 22:48:08.497374,2025-04-06 22:48:08.869475,2025-04-06 22:48:08.816568,,1743979688869,,1743979688690,10533,FOLKO,8,1997-05-12,1997-06-09,1997-05-22,1,188.04,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,2025-04-06 22:48:08.538283,2025-04-06 22:48:09.012060,2025-04-06 22:48:08.981220,,1743979689012,,1743979688690
10534,54,7.45,10,0.2,2025-04-06 22:48:08.497444,2025-04-06 22:48:08.869667,2025-04-06 22:48:08.816568,,1743979688870,,1743979688690,10534,LEHMS,8,1997-05-12,1997-06-09,1997-05-14,2,27.94,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,2025-04-06 22:48:08.538316,2025-04-06 22:48:09.012158,2025-04-06 22:48:08.981220,,1743979689012,,1743979688690
10535,59,55,15,0.1,2025-04-06 22:48:08.497560,2025-04-06 22:48:08.869920,2025-04-06 22:48:08.816568,,1743979688870,,1743979688690,10535,ANTON,4,1997-05-13,1997-06-10,1997-05-21,1,15.64,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,2025-04-06 22:48:08.538349,2025-04-06 22:48:09.012260,2025-04-06 22:48:08.981220,,1743979689012,,1743979688690
10536,60,34,35,0.25,2025-04-06 22:48:08.497668,2025-04-06 22:48:08.870175,2025-04-06 22:48:08.816568,,1743979688870,,1743979688690,10536,LEHMS,3,1997-05-14,1997-06-11,1997-06-06,2,58.88,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,2025-04-06 22:48:08.538382,2025-04-06 22:48:09.012359,2025-04-06 22:48:08.981220,,1743979689012,,1743979688690
10537,73,15,9,0,2025-04-06 22:48:08.497783,2025-04-06 22:48:08.870499,2025-04-06 22:48:08.816568,,1743979688871,,1743979688690,10537,RICSU,1,1997-05-14,1997-05-28,1997-05-19,1,78.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,2025-04-06 22:48:08.538415,2025-04-06 22:48:09.012457,2025-04-06 22:48:08.981220,,1743979689012,,1743979688690
10538,72,34.8,1,0,2025-04-06 22:48:08.497830,2025-04-06 22:48:08.870625,2025-04-06 22:48:08.816568,,1743979688871,,1743979688690,10538,BSBEV,9,1997-05-15,1997-06-12,1997-05-16,3,4.87,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,2025-04-06 22:48:08.538448,2025-04-06 22:48:09.012559,2025-04-06 22:48:08.981220,,1743979689013,,1743979688690
10539,49,20,6,0,2025-04-06 22:48:08.497919,2025-04-06 22:48:08.870886,2025-04-06 22:48:08.816568,,1743979688871,,1743979688690,10539,BSBEV,6,1997-05-16,1997-06-13,1997-05-23,3,12.36,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,2025-04-06 22:48:08.538481,2025-04-06 22:48:09.012658,2025-04-06 22:48:08.981220,,1743979689013,,1743979688690
10540,68,12.5,35,0,2025-04-06 22:48:08.498009,2025-04-06 22:48:08.871139,2025-04-06 22:48:08.816568,,1743979688871,,1743979688690,10540,QUICK,3,1997-05-19,1997-06-16,1997-06-13,3,1007.64,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,2025-04-06 22:48:08.538513,2025-04-06 22:48:09.012757,2025-04-06 22:48:08.981220,,1743979689013,,1743979688690
10541,71,21.5,9,0.1,2025-04-06 22:48:08.498130,2025-04-06 22:48:08.871399,2025-04-06 22:48:08.816568,,1743979688871,,1743979688690,10541,HANAR,2,1997-05-19,1997-06-16,1997-05-29,1,68.65,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,2025-04-06 22:48:08.538546,2025-04-06 22:48:09.012859,2025-04-06 22:48:08.981220,,1743979689013,,1743979688690
